OPR_DATE,HOUR_ENDING,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
08/29/2021 ,3,23939,11145,10465,2067,24627.21,11323.82,10819.2,2218.14,6.74,7.96,51.71
08/29/2021 ,4,23556,11124,10158,2016,23759.48,10955.15,10396.66,2143.85,6.74,7.96,50.11
08/29/2021 ,5,23113,10818,10040,1999,23247.26,10743.6,10138.12,2101.97,6.74,7.96,51.34
08/29/2021 ,6,23128,10832,10031,2009,23118.45,10703.97,10053.73,2094.53,6.74,7.96,51.32
08/29/2021 ,7,23082,10989,9827,2008,22992.25,10684.37,9963.85,2077.22,6.74,7.96,50.97
08/29/2021 ,8,23642,11425,9942,2011,22960.28,10585.44,10024.58,2080.83,6.74,7.96,48.39
08/29/2021 ,9,25207,11940,11019,1970,23658.56,10743.38,10529.16,2115.51,6.74,7.96,40.37
08/29/2021 ,10,26220,12069,11931,1942,24529.67,10871.1,11227.38,2152.33,6.74,7.96,41.35
08/29/2021 ,11,26657,12184,12227,1968,25773.76,11061.8,12240.59,2183.58,6.74,7.96,43.77
08/29/2021 ,12,28254,12576,13265,2130,27537,11550.16,13448.26,2240.93,6.74,7.96,48.93
08/29/2021 ,13,29999,12820,14511,2375,29842.93,12358.22,14753.03,2425.25,6.74,7.96,49.35
08/29/2021 ,14,32163,13614,15680,2569,32466.69,13278,16239.83,2636.1,6.74,7.96,52.91
08/29/2021 ,15,34539,14597,16810,2824,34892.99,14403.34,17393.42,2775.8,6.74,7.96,62.54
08/29/2021 ,16,36199,15579,17463,2838,37225.39,15509.05,18407.77,2983.14,6.74,7.96,69.94
08/29/2021 ,17,37470,16550,17841,2758,38976.38,16551.98,18964.72,3130.42,6.74,7.96,75.71
08/29/2021 ,18,38229,17261,17820,2837,40150.59,17395.89,19126.17,3296.51,6.74,7.96,85.73
08/29/2021 ,19,37959,17373,17370,2906,40014.65,17782.25,18610.55,3294.1,6.74,7.96,133.29
08/29/2021 ,20,36893,16837,16815,2936,38933.25,17434.91,17863.75,3314.39,6.74,7.96,111.17
08/29/2021 ,21,35382,16089,16109,2891,37386.3,16666.21,17165.07,3246.98,6.74,7.96,83.35
08/29/2021 ,22,33066,14925,15088,2762,35016.71,15596.39,16036,3087.76,6.74,7.96,73.5
08/29/2021 ,23,29960,13428,13718,2537,31924.22,14186.09,14622.14,2828.94,6.74,7.96,62.68
08/29/2021 ,24,27860,12486,12728,2379,29056.27,12900.87,13285.69,2591.82,6.74,7.96,57.9
08/30/2021 ,1,26355,11959,11854,2278,26341.17,11963.04,11737.54,2369,6.74,7.96,49.76
08/30/2021 ,2,25415,11790,11185,2170,24891.34,11341.75,11029.64,2252,6.74,7.96,49.38
08/30/2021 ,3,24788,11635,10756,2130,23915.14,10948.23,10530.68,2171,6.74,7.96,47.78
08/30/2021 ,4,24495,11571,10554,2106,23499.25,10772.71,10333.08,2131,6.74,7.96,47.64
08/30/2021 ,5,24521,11448,10665,2144,23712.7,10836.38,10463.89,2150,6.74,7.96,47.82
08/30/2021 ,6,25175,11403,11236,2270,24767.52,11332.46,10933.13,2235,6.74,7.96,50.18
08/30/2021 ,7,26982,12305,11954,2454,26339.31,12166.29,11525.42,2376,6.74,7.96,56.36
08/30/2021 ,8,29589,13588,13076,2647,27467.07,12642.47,12062.87,2486,6.74,7.96,53.59
08/30/2021 ,9,29796,13599,13259,2658,28406.94,12838.85,12738.34,2549,6.74,7.96,48.16
08/30/2021 ,10,30257,13485,13846,2637,28986.24,12839.82,13357.34,2503,6.74,7.96,48.07
08/30/2021 ,11,30920,13515,14662,2443,29701.08,12914.06,14067.71,2425,6.74,7.96,48.36
08/30/2021 ,12,31907,13803,15539,2255,30878.13,13199.86,14956.14,2421,6.74,7.96,50.15
08/30/2021 ,13,33313,14257,16400,2337,32401.57,13667.48,15899.42,2522,6.74,7.96,52.77
08/30/2021 ,14,34866,14882,17236,2422,34364.63,14474.71,16930.98,2638,6.74,7.96,60.32
08/30/2021 ,15,36935,16054,17970,2579,36328.29,15483.22,17719.13,2800,6.74,7.96,64.15
08/30/2021 ,16,38291,16942,18308,2708,38083.4,16386.01,18424.47,2942,6.74,7.96,71.27
08/30/2021 ,17,39340,17844,18295,2868,39498.83,17323.69,18744.86,3099,6.74,7.96,75.55
08/30/2021 ,18,39783,18322,18134,3002,40105.88,17901,18618.3,3254,6.74,7.96,89.28
08/30/2021 ,19,38096,17849,16894,3038,39701.84,18133.38,17972.81,3267,6.74,7.96,124.08
08/30/2021 ,20,37342,17464,16528,3038,38607.58,17730.38,17298.4,3257,6.74,7.96,105.4
08/30/2021 ,21,35628,16577,15786,2965,37039.41,16995.17,16549.89,3184,6.74,7.96,87.14
08/30/2021 ,22,33214,15352,14757,2822,34548.16,15815.72,15422.77,3011,6.74,7.96,72.79
08/30/2021 ,23,30431,13922,13632,2609,31425.61,14349.1,14031.28,2767,6.74,7.96,63.52
08/30/2021 ,24,27114,12317,12154,2380,28660.71,13074.93,12773.56,2533,6.74,7.96,57.54
08/31/2021 ,1,25416,11582,11372,2205,26758.91,12039.79,12101.96,2358,6.71,8.04,52.35
08/31/2021 ,2,25048,11397,11215,2179,25261.42,11424.7,11338.12,2231,6.71,8.04,49.93
08/31/2021 ,3,24163,10923,10848,2132,24213.26,11017.31,10791.47,2139,6.71,8.04,49.71
08/31/2021 ,4,23715,10742,10632,2086,23642.56,10782.83,10492.58,2103,6.71,8.04,49.65
08/31/2021 ,5,24792,11232,11121,2178,23708.03,10814.24,10514.96,2114,6.71,8.04,49.73
08/31/2021 ,6,26328,11946,11773,2341,24708.34,11265.32,10971.06,2204,6.71,8.04,51.04
08/31/2021 ,7,27442,12444,12245,2485,26300.54,12030.35,11642.18,2358,6.71,8.04,54.23
08/31/2021 ,8,27840,12573,12463,2533,27248.55,12438.51,12084.7,2452,6.71,8.04,50.35
08/31/2021 ,9,28758,12803,13032,2640,27749.09,12425.28,12538.33,2507,6.71,8.04,46.88
08/31/2021 ,10,29168,12948,13231,2699,27951.03,12233.67,12976.84,2456,6.71,8.04,47.22
08/31/2021 ,11,29419,12977,13466,2681,28230.44,12175.7,13421.56,2354,6.71,8.04,46.64
08/31/2021 ,12,29588,12984,13643,2659,28911.97,12283.22,14024.54,2327,6.71,8.04,47.53
08/31/2021 ,13,30065,13302,13798,2659,29966.66,12529.89,14770.86,2382,6.71,8.04,49.97
08/31/2021 ,14,30831,13808,14212,2501,31475.99,13065.07,15647.86,2474,6.71,8.04,51.69
08/31/2021 ,15,31889,14541,14646,2386,33045.07,13793.04,16388.39,2571,6.71,8.04,53.09
08/31/2021 ,16,33167,15378,15033,2446,34537.16,14560.07,16955.62,2719,6.71,8.04,57.3
08/31/2021 ,17,33965,15925,15207,2529,35622.3,15285.14,17156.52,2873,6.71,8.04,59.55
08/31/2021 ,18,34630,16335,15293,2699,36263.13,15874.79,17059.99,3033,6.71,8.04,68.06
08/31/2021 ,19,34467,16372,14990,2808,36048.46,16165.14,16524.03,3064,6.71,8.04,88.27
08/31/2021 ,20,33849,15903,14801,2852,35371.8,15978.3,16023.59,3073,6.71,8.04,81.73
08/31/2021 ,21,32741,15265,14393,2788,34273.07,15481.65,15483.62,3021,6.71,8.04,70.32
08/31/2021 ,22,30871,14261,13669,2663,32206.29,14496.77,14547.07,2873,6.71,8.04,64.64
08/31/2021 ,23,28448,12995,12723,2467,29549.59,13271.11,13349.05,2650,6.71,8.04,59.02
08/31/2021 ,24,26319,11970,11788,2299,27145.86,12227.07,12215.71,2437,6.71,8.04,53.11
09/01/2021 ,1,24866,11338,11092,2178,25077.66,11252.22,11273.73,2299,6.71,7.39,52.07
09/01/2021 ,2,23798,10834,10608,2089,23871.58,10736.52,10693.26,2181,6.71,7.39,48.91
09/01/2021 ,3,23073,10495,10284,2031,23053.97,10394.85,10290.94,2109,6.71,7.39,47.62
09/01/2021 ,4,22943,10483,10194,2011,22621.29,10205.13,10102.68,2068,6.71,7.39,46.9
09/01/2021 ,5,23222,10524,10395,2045,22835.96,10296.29,10205.18,2083,6.71,7.39,48.82
09/01/2021 ,6,24423,11036,10978,2153,23904.31,10755.67,10720.38,2178,6.71,7.39,53.2
09/01/2021 ,7,25959,11766,11619,2320,25919.94,11902.58,11407.81,2344,6.71,7.39,58.7
09/01/2021 ,8,27030,12320,12025,2427,26815.71,12250.7,11824.36,2473,6.71,7.39,54.19
09/01/2021 ,9,27624,12474,12367,2523,27054.62,12155.49,12110.33,2517,6.71,7.39,45.25
09/01/2021 ,10,28082,12594,12668,2554,26797.18,11715.16,12346.04,2462,6.71,7.39,44.85
09/01/2021 ,11,28267,12506,12915,2570,26533.78,11372.35,12565.51,2315,6.71,7.39,42.73
09/01/2021 ,12,28287,12353,13266,2393,26557.24,11185.64,12860.65,2224,6.71,7.39,38.09
09/01/2021 ,13,28317,12325,13441,2273,26824.04,11118.84,13179.2,2232,6.71,7.39,40.97
09/01/2021 ,14,28434,12303,13579,2269,27794.21,11445.04,13763.3,2286,6.71,7.39,42.99
09/01/2021 ,15,29283,12807,13823,2365,29228.5,12020.11,14508.84,2393,6.71,7.39,45.18
09/01/2021 ,16,30336,13206,14349,2490,30685.82,12715,15136.87,2527,6.71,7.39,47.25
09/01/2021 ,17,30945,13705,14353,2596,32019.47,13454,15560.84,2693,6.71,7.39,49.51
09/01/2021 ,18,31691,14186,14478,2737,32969.87,14111.12,15689.58,2863,6.71,7.39,57.56
09/01/2021 ,19,32022,14496,14433,2809,32933,14497.04,15268,2868,6.71,7.39,73.66
09/01/2021 ,20,31937,14433,14355,2870,32582.33,14425.42,14949.06,2912,6.71,7.39,80.96
09/01/2021 ,21,31342,14235,14012,2820,31996.19,14194.69,14662.42,2852,6.71,7.39,65.75
09/01/2021 ,22,29747,13472,13332,2681,30439.56,13468.93,13966.23,2733,6.71,7.39,59.39
09/01/2021 ,23,27591,12504,12348,2484,28318.7,12518.52,12999.13,2546,6.71,7.39,54.37
09/01/2021 ,24,25700,11659,11487,2305,26133.59,11581.19,11960.22,2344,6.71,7.39,51.84
09/02/2021 ,1,24404,11128,10827,2203,24358.99,11124.06,10770.47,2219,7.04,6.54,51.04
09/02/2021 ,2,23508,10863,10294,2109,23223.99,10619.13,10235.99,2112,7.04,6.54,50.12
09/02/2021 ,3,23017,10744,9986,2046,22466.71,10308.26,9863.03,2039,7.04,6.54,49.7
09/02/2021 ,4,22836,10655,9915,2025,22032.86,10111.18,9682.2,1996,7.04,6.54,49.71
09/02/2021 ,5,23012,10661,10053,2058,22253.66,10216.08,9780.56,2010,7.04,6.54,51.46
09/02/2021 ,6,24233,11213,10603,2175,23284.17,10682.33,10259.08,2097,7.04,6.54,53.96
09/02/2021 ,7,25850,11955,11294,2357,25191.37,11799.18,10903.14,2242,7.04,6.54,62.25
09/02/2021 ,8,27056,12502,11791,2514,26035.28,12148.19,11300.33,2327,7.04,6.54,53.68
09/02/2021 ,9,27889,12746,12287,2602,26226.66,12080.18,11550.3,2328,7.04,6.54,44.7
09/02/2021 ,10,28238,12863,12625,2492,25957.53,11708.06,11731.48,2246,7.04,6.54,42.58
09/02/2021 ,11,27795,12536,12769,2225,25679.68,11350.6,11916.01,2137,7.04,6.54,41.51
09/02/2021 ,12,27446,12320,12756,2102,25570.26,11059.67,12150.71,2078,7.04,6.54,40.86
09/02/2021 ,13,27548,12143,13030,2104,25966.18,10992.04,12608.02,2077,7.04,6.54,41.12
09/02/2021 ,14,28217,12316,13452,2169,27026.2,11310.52,13289.85,2134,7.04,6.54,43.04
09/02/2021 ,15,29242,12655,13993,2296,28488.77,11871.39,14090.22,2226,7.04,6.54,47.33
09/02/2021 ,16,30690,13088,14812,2499,29905.6,12566.34,14691.42,2352,7.04,6.54,50.36
09/02/2021 ,17,32068,13705,15373,2707,31117.81,13266.85,15038.88,2525,7.04,6.54,50.98
09/02/2021 ,18,32425,13834,15411,2896,32044.29,13992.84,15065.05,2700,7.04,6.54,57.88
09/02/2021 ,19,32149,13835,15088,2949,32143.68,14431.18,14683.83,2747,7.04,6.54,73.09
09/02/2021 ,20,31858,13834,14789,2964,32022.39,14428.59,14520.6,2791,7.04,6.54,75.86
09/02/2021 ,21,31132,13661,14301,2903,31338.71,14209.57,14127.46,2715,7.04,6.54,64.3
09/02/2021 ,22,29728,13173,13536,2759,29859.67,13502.92,13476.45,2610,7.04,6.54,60
09/02/2021 ,23,27502,12205,12501,2547,27762.36,12541.86,12536.89,2432,7.04,6.54,55.78
09/02/2021 ,24,25557,11371,11593,2344,25681.7,11598.6,11576.87,2257,7.04,6.54,51.91
09/03/2021 ,1,24153,10876,10805,2225,24374.23,11060.34,10813.94,2260,7.01,6.65,52.21
09/03/2021 ,2,23222,10496,10360,2116,23196.23,10613.9,10217.4,2128,7.01,6.65,52.44
09/03/2021 ,3,22524,10223,10002,2045,22444.61,10317.97,9829.71,2062,7.01,6.65,49.84
09/03/2021 ,4,22268,10184,9814,2017,22053.84,10173.17,9630.19,2016,7.01,6.65,48.6
09/03/2021 ,5,22552,10338,9917,2043,22300.16,10312.72,9725.93,2027,7.01,6.65,49.93
09/03/2021 ,6,23602,10803,10395,2148,23260.19,10767.26,10153.38,2103,7.01,6.65,52.83
09/03/2021 ,7,25047,11546,10944,2299,24700.33,11479.76,10752.62,2230,7.01,6.65,58.51
09/03/2021 ,8,26334,12347,11308,2418,25530.68,11802.43,11155.54,2329,7.01,6.65,50.38
09/03/2021 ,9,27258,12793,11763,2439,25954.14,11750.61,11600.29,2360,7.01,6.65,42.82
09/03/2021 ,10,27163,12468,12141,2298,25766.07,11347.08,11887.61,2285,7.01,6.65,41.82
09/03/2021 ,11,27114,12076,12660,2127,25632.38,10974.64,12221.27,2176,7.01,6.65,41.89
09/03/2021 ,12,27393,11945,13144,2047,25952.97,10777.09,12767.81,2149,7.01,6.65,42.53
09/03/2021 ,13,28261,11997,13883,2118,26648.12,10752.16,13525.12,2108,7.01,6.65,43.12
09/03/2021 ,14,28891,11810,14580,2232,28019.49,11169.71,14399.55,2182,7.01,6.65,46.11
09/03/2021 ,15,30017,12090,15299,2355,29797.31,11866.53,15341.56,2316,7.01,6.65,47.93
09/03/2021 ,16,31820,12880,16119,2543,31513.77,12646.38,16132.45,2458,7.01,6.65,51.71
09/03/2021 ,17,33326,13724,16569,2747,33002.63,13577.7,16512.46,2632,7.01,6.65,53.11
09/03/2021 ,18,34127,14387,16595,2861,33678.56,14280.01,16330.66,2788,7.01,6.65,63.26
09/03/2021 ,19,33896,14639,16093,2887,33508.54,14732.51,15720.47,2781,7.01,6.65,82.99
09/03/2021 ,20,33065,14448,15472,2876,33099.83,14672.49,15320.24,2838,7.01,6.65,83.43
09/03/2021 ,21,31859,14007,14787,2807,32234.42,14396.81,14806.74,2768,7.01,6.65,68.28
09/03/2021 ,22,30086,13256,13908,2672,30758.57,13735.93,14097.23,2670,7.01,6.65,62
09/03/2021 ,23,27825,12345,12746,2491,28676.16,12838.43,13071.76,2517,7.01,6.65,57.37
09/03/2021 ,24,25928,11570,11804,2317,26697.4,11980.82,12137.53,2336,7.01,6.65,53.21
09/04/2021 ,1,24397,10962,11008,2195,25078.78,11159.8,11362.88,2310.93,7.1,7.15,51.61
09/04/2021 ,2,23120,10471,10333,2087,23872.61,10683.02,10758.33,2186.09,7.1,7.15,51.64
09/04/2021 ,3,22271,10122,9906,2015,22925.82,10324.63,10259.57,2088.35,7.1,7.15,50.75
09/04/2021 ,4,21804,9964,9648,1965,22235.13,10091.38,9889.34,2002.22,7.1,7.15,50.27
09/04/2021 ,5,21715,9967,9565,1953,21947.31,10032.21,9667.18,1995.12,7.1,7.15,50.72
09/04/2021 ,6,21896,10110,9571,1977,22091.78,10141.53,9700.86,1995.49,7.1,7.15,52.76
09/04/2021 ,7,22201,10356,9583,2021,22411.27,10382.2,9757.03,2018.65,7.1,7.15,53.04
09/04/2021 ,8,22846,10780,9731,2091,22523.77,10436.06,9827.62,2009.49,7.1,7.15,48.13
09/04/2021 ,9,24146,11483,10321,2098,23047.55,10445.35,10328.86,2036.77,7.1,7.15,38.78
09/04/2021 ,10,24507,11496,10746,2006,23339.21,10219.12,10822.72,2057.57,7.1,7.15,32.85
09/04/2021 ,11,24734,11085,11465,1919,23770.64,10041.34,11403.05,2080.7,7.1,7.15,33.7
09/04/2021 ,12,25472,10853,12367,1980,24459.95,9960.11,12150.76,2096.41,7.1,7.15,40.32
09/04/2021 ,13,26526,10756,13314,2173,25785.05,10100.89,13204.79,2220.15,7.1,7.15,41.43
09/04/2021 ,14,27945,10871,14404,2378,27516.36,10592.58,14309.75,2347.28,7.1,7.15,45.71
09/04/2021 ,15,30135,11591,15623,2621,29683.03,11440.57,15413.07,2540.15,7.1,7.15,49.68
09/04/2021 ,16,32367,12632,16593,2836,31685.75,12406.88,16291.34,2697.02,7.1,7.15,53.05
09/04/2021 ,17,34368,13737,17229,3092,33425.57,13430.72,16831.66,2879.79,7.1,7.15,57.88
09/04/2021 ,18,35630,14661,17367,3294,34564.17,14344.12,16900.29,3036.7,7.1,7.15,72.99
09/04/2021 ,19,35525,15022,16879,3327,34563.63,14767.32,16502.11,3017.54,7.1,7.15,100.65
09/04/2021 ,20,34281,14697,16045,3249,34023.44,14682.94,15990.11,3080.29,7.1,7.15,96.71
09/04/2021 ,21,32641,14123,15122,3112,32830.39,14328.87,15274.42,2963.87,7.1,7.15,77.57
09/04/2021 ,22,30584,13311,14073,2925,31158.21,13609.55,14448.59,2838.87,7.1,7.15,69.21
09/04/2021 ,23,28203,12353,12899,2684,29054.86,12744.51,13412.94,2649.42,7.1,7.15,62.55
09/04/2021 ,24,26111,11515,11876,2460,27001.66,11851.19,12446.5,2459.77,7.1,7.15,53.9
09/05/2021 ,1,24493,10871,11034,2332,25460.87,11556.33,11317.46,2350.26,7.1,7.15,52.91
09/05/2021 ,2,23208,10358,10358,2239,24056.41,10992.81,10612.89,2216.89,7.1,7.15,51.99
09/05/2021 ,3,22287,9978,9927,2131,22970.22,10568.59,10054.93,2114.58,7.1,7.15,52.63
09/05/2021 ,4,21545,9708,9554,2033,22244.46,10300,9669.15,2043.97,7.1,7.15,50.87
09/05/2021 ,5,21224,9650,9336,1988,21838.82,10189.21,9414.44,2003.99,7.1,7.15,50.87
09/05/2021 ,6,21268,9731,9298,1989,21711.58,10175.21,9321.3,1975.42,7.1,7.15,51.8
09/05/2021 ,7,21547,10006,9292,1997,21637.1,10179.25,9210.27,1999.66,7.1,7.15,52.06
09/05/2021 ,8,22255,10428,9524,2050,21592.54,10105.44,9242.51,1988.29,7.1,7.15,48.5
09/05/2021 ,9,23008,10521,10136,2094,22108.89,10088.02,9727.72,2033.73,7.1,7.15,37.89
09/05/2021 ,10,23417,10417,10671,2068,22622.16,9974.9,10334.96,2058.94,7.1,7.15,34.67
09/05/2021 ,11,24454,10335,11776,2076,23478.28,9942.47,11191.42,2097.83,7.1,7.15,37.1
09/05/2021 ,12,26002,10495,13127,2110,24738.89,10124.4,12233.01,2127.31,7.1,7.15,42.7
09/05/2021 ,13,27636,10617,14494,2254,26785.37,10577.33,13649.13,2295.8,7.1,7.15,46.61
09/05/2021 ,14,29523,11043,15790,2408,29132.01,11312.74,15088.2,2459.34,7.1,7.15,50.39
09/05/2021 ,15,32072,12096,17117,2566,31689.32,12267.43,16505.71,2637.5,7.1,7.15,52.07
09/05/2021 ,16,34496,13287,18120,2781,34041.55,13329.71,17592.24,2836.12,7.1,7.15,56.11
09/05/2021 ,17,36396,14461,18610,3006,35978.84,14405.53,18254.36,3030.94,7.1,7.15,64.98
09/05/2021 ,18,37539,15409,18626,3186,37322.89,15377.92,18484.6,3168.31,7.1,7.15,75.19
09/05/2021 ,19,37187,15614,18056,3206,37374.45,15784.1,18126.67,3180.73,7.1,7.15,120.08
09/05/2021 ,20,35896,15173,17278,3142,36609.02,15674.21,17438.21,3217.42,7.1,7.15,97.28
09/05/2021 ,21,34135,14516,16295,3033,35360.28,15235.25,16740.82,3117.31,7.1,7.15,82.91
09/05/2021 ,22,31967,13625,15176,2885,33409.46,14413.57,15768.88,2969.19,7.1,7.15,72.94
09/05/2021 ,23,29477,12549,13966,2688,30627.7,13253.79,14379.52,2744.57,7.1,7.15,62.57
09/05/2021 ,24,27209,11678,12775,2490,28039.63,12187.63,13091.46,2516.43,7.1,7.15,56.35
09/06/2021 ,1,25547,10982,11938,2367,25634.21,11269.83,11710.05,2389.05,7.1,7.15,53.26
09/06/2021 ,2,24192,10427,11281,2227,24952.87,10728.78,11698.73,2261.48,7.1,7.15,52.06
09/06/2021 ,3,23226,10066,10760,2145,23728.62,10321.06,10973.55,2171.32,7.1,7.15,51.16
09/06/2021 ,4,22527,9876,10296,2100,22748.17,9962.55,10420.64,2103.24,7.1,7.15,49.91
09/06/2021 ,5,22313,9845,10116,2098,22444.79,9980.69,10112.47,2090.06,7.1,7.15,51.04
09/06/2021 ,6,22577,10039,10157,2128,22396.3,10114.02,9940.8,2078.41,7.1,7.15,52.38
09/06/2021 ,7,23092,10439,10226,2177,22682.73,10392.9,9940.29,2085.24,7.1,7.15,53.13
09/06/2021 ,8,23996,11096,10424,2230,22731.74,10422.11,9957.02,2096.27,7.1,7.15,49.76
09/06/2021 ,9,25215,11610,11106,2244,22872.88,10537.11,9950.36,2136.21,7.1,7.15,39.98
09/06/2021 ,10,25896,11598,11816,2225,23391.05,10587.85,10372.12,2161.5,7.1,7.15,36.72
09/06/2021 ,11,27020,11656,12852,2242,24215.85,10721.34,11037.17,2181.78,7.1,7.15,41.99
09/06/2021 ,12,28541,11938,14032,2281,25438.75,10985.87,11966.29,2203.12,7.1,7.15,46.11
09/06/2021 ,13,30349,12482,15208,2358,26974.93,11363.69,12936.25,2382.93,7.1,7.15,51.31
09/06/2021 ,14,32459,13511,16132,2501,28914.76,12080.52,14030.88,2503.55,7.1,7.15,53.68
09/06/2021 ,15,34829,14722,17127,2659,31325.99,13218.64,15193.93,2606.43,7.1,7.15,60.45
09/06/2021 ,16,37006,15969,17888,2823,33603.88,14381.72,16191.75,2719.61,7.1,7.15,65.08
09/06/2021 ,17,38640,17030,18299,2980,35624.91,15481.88,16935.27,2892.49,7.1,7.15,78.94
09/06/2021 ,18,39470,17846,18180,3113,36956.07,16307.04,17298.56,3035.94,7.1,7.15,94.11
09/06/2021 ,19,38847,17996,17409,3116,37285.56,16590.83,17352.96,3039.53,7.1,7.15,132.99
09/06/2021 ,20,37533,17457,16655,3106,36676.36,16338.2,16942.86,3098.77,7.1,7.15,99.28
09/06/2021 ,21,35785,16639,15825,3019,34615.03,15765.02,15542.34,3015.24,7.1,7.15,85.01
09/06/2021 ,22,33315,15398,14773,2855,32441.95,14651.36,14636.96,2870.98,7.1,7.15,77.96
09/06/2021 ,23,30325,13864,13548,2633,29666.91,13288.1,13438.74,2666.56,7.1,7.15,61.38
09/06/2021 ,24,27935,12716,12495,2453,27410.9,12313.33,12365.29,2465.36,7.1,7.15,56.79
09/07/2021 ,1,26069,11903,11581,2320,26377.88,12149.53,11605.47,2353,7.08,7.15,55.88
09/07/2021 ,2,24843,11382,11014,2186,24970.19,11558.25,10903.19,2241,7.08,7.15,51.46
09/07/2021 ,3,24062,11052,10625,2128,24052.75,11116.64,10506.27,2164,7.08,7.15,51.53
09/07/2021 ,4,23678,10840,10481,2101,23490.28,10877.64,10232.82,2113,7.08,7.15,51.05
09/07/2021 ,5,24003,10952,10679,2116,23578.13,10921.75,10261.74,2128,7.08,7.15,51.84
09/07/2021 ,6,25186,11461,11218,2247,24515.23,11322.21,10704.85,2221,7.08,7.15,56.11
09/07/2021 ,7,26845,12200,11942,2443,26023.72,12025.99,11359.51,2371,7.08,7.15,73.13
09/07/2021 ,8,28294,12725,12719,2602,26955.66,12482.86,11768.32,2445,7.08,7.15,64.63
09/07/2021 ,9,29577,13025,13608,2694,27560.76,12552.38,12252.05,2487,7.08,7.15,51.19
09/07/2021 ,10,30219,13168,14199,2594,28044.54,12510.05,12817.26,2450,7.08,7.15,50.49
09/07/2021 ,11,31164,13491,14944,2457,28750.47,12611.82,13460.34,2404,7.08,7.15,49.02
09/07/2021 ,12,32389,13921,15721,2460,29970.5,12948.22,14309.99,2419,7.08,7.15,52.66
09/07/2021 ,13,33989,14631,16586,2471,31579.89,13418.22,15346.08,2518,7.08,7.15,60.73
09/07/2021 ,14,36182,15501,17680,2686,33560.84,14169.17,16448.06,2652,7.08,7.15,70.69
09/07/2021 ,15,38579,16390,18919,2944,35576.07,15011.4,17471.95,2793,7.08,7.15,80.26
09/07/2021 ,16,40728,17426,19750,3221,37295.16,15814.49,18213.24,2955,7.08,7.15,87.95
09/07/2021 ,17,42008,18310,20005,3360,38706.34,16701.11,18589.21,3092,7.08,7.15,89.85
09/07/2021 ,18,42151,18748,19660,3407,39478.73,17372.46,18555.07,3229,7.08,7.15,113.73
09/07/2021 ,19,41160,18642,18799,3387,39000.24,17543.66,17928.35,3213,7.08,7.15,158.17
09/07/2021 ,20,39704,18039,18028,3318,38150.3,17328.51,17278.54,3232,7.08,7.15,132.94
09/07/2021 ,21,37805,17180,17106,3215,36571.21,16678.37,16465.57,3126,7.08,7.15,93.63
09/07/2021 ,22,35393,16002,15999,3103,34339.57,15635,15455.03,2959,7.08,7.15,85.04
09/07/2021 ,23,32285,14569,14584,2855,31502.23,14318.2,14175.29,2726,7.08,7.15,74.11
09/07/2021 ,24,29666,13401,13370,2620,28944.26,13215.73,12949.42,2504,7.08,7.15,64.15
09/08/2021 ,1,27775,12603,12425,2479,27931.8,13010.77,12284.4,2362,7.32,13.09,80.24
09/08/2021 ,2,26334,11955,11772,2343,26431.7,12335.42,11578.14,2247,7.32,13.09,76.31
09/08/2021 ,3,25489,11618,11357,2254,25331.7,11842.49,11061.12,2160,7.32,13.09,70.17
09/08/2021 ,4,24881,11304,11072,2248,24684.04,11550.28,10763.35,2103,7.32,13.09,68.28
09/08/2021 ,5,24893,11336,11096,2207,24718.9,11555.08,10785.55,2112,7.32,13.09,75.49
09/08/2021 ,6,25843,11819,11483,2279,25649.41,11954.29,11218.78,2207,7.32,13.09,89.58
09/08/2021 ,7,27349,12559,12102,2424,27114.63,12672.65,11817.1,2352,7.32,13.09,93.75
09/08/2021 ,8,28488,13011,12706,2507,28124.19,13125.97,12294.71,2446,7.32,13.09,91.7
09/08/2021 ,9,29524,13285,13478,2504,28884.97,13307.1,12811.7,2495,7.32,13.09,71.32
09/08/2021 ,10,30225,13516,13985,2463,29479.43,13331.71,13417.32,2460,7.32,13.09,71.22
09/08/2021 ,11,31303,13921,14709,2398,30419.16,13567.49,14133.77,2440,7.32,13.09,77.95
09/08/2021 ,12,32792,14565,15518,2420,31829.15,14025.39,15043.68,2463,7.32,13.09,82.48
09/08/2021 ,13,34901,15426,16591,2582,33678.78,14669.73,16114.52,2590,7.32,13.09,85.84
09/08/2021 ,14,37211,16463,17635,2807,36011.88,15613.77,17345,2736,7.32,13.09,90.31
09/08/2021 ,15,39732,17645,18711,3067,38146.52,16624.88,18302.83,2895,7.32,13.09,114.17
09/08/2021 ,16,42018,18714,19623,3366,40006.81,17526.81,19103.73,3049,7.32,13.09,116.91
09/08/2021 ,17,43348,19424,20016,3591,41384,18356.79,19500.23,3196,7.32,13.09,125.67
09/08/2021 ,18,43591,19803,19872,3600,42037.22,18961.28,19412.85,3330,7.32,13.09,167.43
09/08/2021 ,19,42503,19460,19212,3514,41505.19,19140.4,18740.09,3298,7.32,13.09,274.06
